Date_Month,Date_Year,Station_City,Station_State,Data_Temperature,Data_Precipitation
4,2016,China Lake,California,66,0
4,2016,Concord,California,64,0.93
4,2016,Eureka,California,55,0.05
4,2016,Fresno,California,67,0.95
4,2016,Hayward,California,63,0.49
4,2016,Long Beach,California,65,0.08
4,2016,Los Angeles,California,63,0.29
4,2016,Red Bluff,California,66,0.2
4,2016,Redding,California,68,0.26
4,2016,Sacramento,California,64,0.38
4,2016,Salinas,California,62,0.2
4,2016,San Diego,California,64,0.55
4,2016,San Francisco,California,63,0.6
4,2016,Sandberg,California,57,0.39
4,2016,Santa Barbara,California,61,0.54
4,2016,Santa Maria,California,65,0.5
4,2016,Stockton,California,64,1.78
4,2016,Alamosa,Colorado,45,0
4,2016,Colorado Springs,Colorado,51,0.36
4,2016,Craig,Colorado,45,0.05
4,2016,Denver,Colorado,53,0.13
4,2016,Grand Junction,Colorado,53,0.32
4,2016,Pueblo,Colorado,57,0.23
4,2016,Bridgeport,Connecticut,40,0.78
4,2016,Windsor Locks,Connecticut,36,0.74
4,2016,Newark,DE,43,0.9
4,2016,Wilmington,Delaware,43,0.9
4,2016,Daytona Beach,Florida,68,0
4,2016,Fort Lauderdale,Florida,74,0.13
4,2016,Gainesville,Florida,66,0.06
4,2016,Jacksonville,Florida,65,0.04
4,2016,Key West,Florida,75,0.22
4,2016,Miami,Florida,74,0.11
4,2016,Orlando,Florida,70,0.08
4,2016,Pensacola,Florida,67,0
4,2016,Tallahassee,Florida,65,0.03
4,2016,Tampa,Florida,71,0.7
4,2016,Vero Beach,Florida,68,0
4,2016,West Palm Beach,Florida,73,0.01
4,2016,Alma,Georgia,61,0.14
4,2016,Athens,Georgia,55,0.39
4,2016,Atlanta,Georgia,57,0.29
4,2016,Augusta,Georgia,56,0.18
4,2016,Macon,Georgia,58,0.35
4,2016,Savannah,Georgia,62,0.09
4,2016,Hilo,Hawaii,75,2.79
4,2016,Honolulu,Hawaii,77,0.02
4,2016,Kahului,Hawaii,75,0.69
4,2016,Kaunakakai,Hawaii,74,0.15
4,2016,Lihue,Hawaii,74,0.05
4,2016,Boise,Idaho,57,0
4,2016,Lewiston,Idaho,57,0.12
4,2016,Pocatello,Idaho,50,0.09
4,2016,Chicago,Illinois,36,0.59
4,2016,Moline,Illinois,41,0.27
4,2016,Peoria,Illinois,41,0.37
4,2016,Quincy,Illinois,45,0.33
4,2016,Rockford,Illinois,37,1.65
4,2016,Springfield,Illinois,44,1.06
4,2016,Evansville,Indiana,47,0.26
4,2016,Fort Wayne,Indiana,39,1.23
4,2016,Indianapolis,Indiana,41,0.84
4,2016,South Bend,Indiana,35,2.01
4,2016,Cedar Rapids,Iowa,39,1.3
4,2016,Des Moines,Iowa,46,0.71
4,2016,Dubuque,Iowa,36,1.21
4,2016,Sioux City,Iowa,45,0.01
4,2016,Waterloo,Iowa,38,0.26
4,2016,Concordia,Kansas,55,0.03
4,2016,Dodge City,Kansas,58,0
4,2016,Goodland,Kansas,53,0.07
4,2016,Medicine Lodge,Kansas,61,0
4,2016,Topeka,Kansas,56,0.16
4,2016,Wichita,Kansas,62,0.04
4,2016,Covington,Kentucky,42,0.52
4,2016,Jackson,Kentucky,45,0.58
4,2016,Lexington,Kentucky,45,0.41
4,2016,Louisville,Kentucky,48,0.14
4,2016,Paducah,Kentucky,52,0.27
4,2016,Baton Rouge,Louisiana,65,0
4,2016,Lake Charles,Louisiana,65,0
4,2016,New Orleans,Louisiana,68,0
4,2016,Shreveport,Louisiana,65,0
4,2016,Slidell,Louisiana,63,0
4,2016,Bangor,Maine,32,1.49
4,2016,Caribou,Maine,26,1.19
4,2016,Portland,Maine,34,0.56
4,2016,Baltimore,Maryland,43,0.79
4,2016,Salisbury,Maryland,45,0.94
4,2016,Boston,Massachusetts,37,1.44
4,2016,Worcester,Massachusetts,32,1.38
4,2016,Alpena,Michigan,24,1.34
4,2016,Detroit,Michigan,35,0.68
4,2016,Flint,Michigan,34,1.1
4,2016,Grand Rapids,Michigan,33,1.79
4,2016,Houghton Lake,Michigan,26,0.55
4,2016,Lansing,Michigan,32,1.09
4,2016,Marquette,Michigan,21,1.78
4,2016,Muskegon,Michigan,34,0.95
4,2016,Sault Ste Marie,Michigan,24,0.79
4,2016,Duluth,Minnesota,28,0.56
4,2016,International Falls,Minnesota,26,0.42
4,2016,Minneapolis,Minnesota,36,0.13
4,2016,Rochester,Minnesota,35,0.14
4,2016,St Cloud,Minnesota,33,0.12
4,2016,Greenville,Mississippi,64,0
4,2016,Greenwood,Mississippi,62,0
4,2016,Gulfport,Mississippi,64,0
4,2016,Hattiesburg,Mississippi,64,0
4,2016,Jackson,Mississippi,64,0
4,2016,Meridian,Mississippi,61,0
4,2016,Tupelo,Mississippi,59,0.28
4,2016,Cape Girardeau,Missouri,52,0.24
4,2016,Columbia,Missouri,50,0.43
4,2016,Kansas City,Missouri,54,0.34
4,2016,Rolla/Vichy,Missouri,51,1.3
4,2016,Springfield,Missouri,56,0.18
4,2016,St Joseph,Missouri,52,0.23
4,2016,St Louis,Missouri,50,0.54
4,2016,Billings,Montana,53,0
4,2016,Butte,Montana,44,0.05
4,2016,Cut Bank,Montana,47,0.03
4,2016,Dillon,Montana,48,0.23
4,2016,Glasgow,Montana,45,0.34
4,2016,Great Falls,Montana,49,0.13
4,2016,Havre,Montana,49,0.38
4,2016,Helena,Montana,51,0.04
4,2016,Kalispell,Montana,49,0.02
4,2016,Miles City,Montana,49,0.25
4,2016,Missoula,Montana,49,0
4,2016,Grand Island,Nebraska,50,0
4,2016,Lincoln,Nebraska,51,0.01
4,2016,Norfolk,Nebraska,45,0.01
4,2016,North Platte,Nebraska,51,0.05
4,2016,Omaha,Nebraska,48,0
4,2016,Scottsbluff,Nebraska,51,0.02
4,2016,Sidney,Nebraska,48,0.15
4,2016,Valentine,Nebraska,47,0
4,2016,Ely,Nevada,47,0.19
4,2016,Eureka,Nevada,49,0.25
4,2016,Las Vegas,Nevada,68,1.03
4,2016,Mercury,Nevada,65,0.19
4,2016,Reno,Nevada,57,0.67
4,2016,Winnemucca,Nevada,52,0.4
4,2016,Concord,New Hampshire,33,0.76
4,2016,Mt. Washington,New Hampshire,60,0
4,2016,Atlantic City,New Jersey,42,1.1
4,2016,Newark,New Jersey,41,0.62
4,2016,Albuquerque,New Mexico,57,0.36
4,2016,Clayton,New Mexico,58,0
4,2016,Roswell,New Mexico,62,0.06
4,2016,Albany,New York,34,1.03
4,2016,Binghamton,New York,28,1.17
4,2016,Buffalo,New York,31,0.5
4,2016,Glens Falls,New York,32,0.33
4,2016,Islip,New York,40,0.63
4,2016,New York,New York,42,0.72
4,2016,Rochester,New York,31,0.32
4,2016,Syracuse,New York,30,0.28
4,2016,Asheville,North Carolina,47,0.41
4,2016,Cape Hatteras,North Carolina,55,0.45
4,2016,Charlotte,North Carolina,52,0.34
4,2016,Greensboro,North Carolina,50,0.38
4,2016,Hickory,North Carolina,49,0.58
4,2016,Raleigh/Durham,North Carolina,51,0.09
4,2016,Wilmington,North Carolina,55,0.49
4,2016,Bismarck,North Dakota,42,0.15
4,2016,Dickinson,North Dakota,40,0.05
4,2016,Fargo,North Dakota,34,0.21
4,2016,Grand Forks,North Dakota,32,0.08
4,2016,Williston,North Dakota,42,0.21
4,2016,Akron,Ohio,36,0.76
4,2016,Cleveland,Ohio,37,1.92
4,2016,Columbus,Ohio,39,0.64
4,2016,Dayton,Ohio,39,0.48
4,2016,Mansfield,Ohio,35,1.12
4,2016,Toledo,Ohio,36,1.54
4,2016,Youngstown/Warren,Ohio,35,1.33
4,2016,Gage,Oklahoma,62,0.02
4,2016,Oklahoma City,Oklahoma,63,1.28
4,2016,Ponca City,Oklahoma,61,0.34
4,2016,Tulsa,Oklahoma,64,0.1
4,2016,Astoria,Oregon,54,0.09
4,2016,Burns,Oregon,51,0
4,2016,Eugene,Oregon,55,0.07
4,2016,Medford,Oregon,62,0
4,2016,Pendleton,Oregon,56,0.08
4,2016,Portland,Oregon,59,0.05
4,2016,Redmond,Oregon,52,0
4,2016,Salem,Oregon,58,0.01
4,2016,Allentown,Pennsylvania,38,0.88
4,2016,Erie,Pennsylvania,35,0.56
4,2016,Harrisburg,Pennsylvania,41,1.41
4,2016,Philadelphia,Pennsylvania,44,0.86
4,2016,Pittsburgh,Pennsylvania,38,0.59
4,2016,Wilkes-Barre/Scranton,Pennsylvania,35,1.49
4,2016,Williamsport,Pennsylvania,37,0.58
4,2016,San Juan,Puerto Rico,80,0.77
4,2016,Providence,Rhode Island,37,2.12
4,2016,Anderson,South Carolina,54,0.5
4,2016,Charleston,South Carolina,60,0.17
4,2016,Columbia,South Carolina,57,0.47
4,2016,Greer,South Carolina,53,0.43
4,2016,Aberdeen,South Dakota,38,0.09
4,2016,Huron,South Dakota,40,0.05
4,2016,Pierre,South Dakota,46,0
4,2016,Rapid City,South Dakota,48,0.01
4,2016,Sioux Falls,South Dakota,40,0.09
4,2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,46,0.51
4,2016,Chattanooga,Tennessee,54,0.65
4,2016,Clarksville,Tennessee,50,0.3
4,2016,Crossville,Tennessee,48,0.84
4,2016,Knoxville,Tennessee,50,0.71
4,2016,Memphis,Tennessee,61,0.37
4,2016,Nashville,Tennessee,52,0.27
4,2016,Oak Ridge,Tennessee,51,0.69
4,2016,Abilene,Texas,66,0.66
4,2016,Amarillo,Texas,61,0
4,2016,Austin/Bergstrom,Texas,65,0
4,2016,Austin/City,Texas,68,0.02
4,2016,Beaumont/Port Arthur,Texas,67,0.01
4,2016,Brownsville,Texas,72,0.09
4,2016,Childress,Texas,64,0.38
4,2016,College Station,Texas,67,0
4,2016,Corpus Christi,Texas,71,0.08
4,2016,Dalhart,Texas,58,0
4,2016,Dallas,Texas,68,0.08
4,2016,Dallas-Fort Worth,Texas,67,0.04
4,2016,Del Rio,Texas,70,0.16
4,2016,El Paso,Texas,66,0.04
4,2016,Fort Worth,Texas,68,0.18
4,2016,Galveston,Texas,68,0
4,2016,Houston,Texas,68,0
4,2016,Lubbock,Texas,62,0.13
4,2016,Midland,Texas,69,0.46
4,2016,San Angelo,Texas,67,0.32
4,2016,San Antonio,Texas,67,0.04
4,2016,Victoria,Texas,67,0.04
4,2016,Waco,Texas,64,0.03
4,2016,Wichita Falls,Texas,65,1.38
4,2016,Salt Lake City,Utah,57,0
4,2016,Blacksburg,VA,47,0.09
4,2016,Burlington,Vermont,31,0.67
4,2016,Lynchburg,Virginia,45,0.78
4,2016,Norfolk,Virginia,51,0.19
4,2016,Richmond,Virginia,49,0.36
4,2016,Roanoke,Virginia,47,0.09
4,2016,Wallops Island,Virginia,46,0.55
4,2016,Washington,Virginia,47,0.94
4,2016,Deer Park,Washington,51,0.19
4,2016,Ephrata,Washington,57,0.14
4,2016,Olympia,Washington,53,0.1
4,2016,Quillayute,Washington,52,0.3
4,2016,Seattle,Washington,56,0.03
4,2016,Spokane,Washington,54,0.13
4,2016,Yakima,Washington,58,0
4,2016,Beckley,West Virginia,39,0.61
4,2016,Charleston,West Virginia,43,0.59
4,2016,Elkins,West Virginia,37,1.36
4,2016,Huntington,West Virginia,44,0.75
4,2016,Green Bay,Wisconsin,31,0.57
4,2016,La Crosse,Wisconsin,38,0.14
4,2016,Madison,Wisconsin,34,0.72
4,2016,Milwaukee,Wisconsin,34,0.86
4,2016,Casper,Wyoming,45,0
4,2016,Cheyenne,Wyoming,48,0.34
4,2016,Lander,Wyoming,48,0
4,2016,Rawlins,Wyoming,45,0.19
4,2016,Sheridan,Wyoming,48,0
4,2016,Birmingham,Alabama,61,1.94
4,2016,Huntsville,Alabama,62,1.37
4,2016,Mobile,Alabama,66,1.39
4,2016,Montgomery,Alabama,64,3.51
4,2016,Anchorage,Alaska,43,0.02
4,2016,Annette,Alaska,44,3.89
4,2016,Bethel,Alaska,39,0
4,2016,Bettles,Alaska,26,0
4,2016,Cold Bay,Alaska,38,1.06
4,2016,Cordova,Alaska,43,0.45
4,2016,Delta Junction/Ft Greely,Alaska,39,0.02
4,2016,Fairbanks,Alaska,39,0
4,2016,Gulkana,Alaska,38,0
4,2016,Gustavus,Alaska,60,0
4,2016,Homer,Alaska,42,0.35
4,2016,Iliamna,Alaska,42,0
4,2016,Juneau,Alaska,44,1.38
4,2016,Kenai,Alaska,41,0.01
4,2016,Ketchikan,Alaska,47,5.76
4,2016,King Salmon,Alaska,42,0.03
4,2016,Kodiak,Alaska,42,1.27
4,2016,Kotzebue,Alaska,24,0.01
4,2016,Mc Grath,Alaska,35,0
4,2016,Nome,Alaska,32,0.02
4,2016,Northway,Alaska,39,0
4,2016,Palmer,Alaska,44,0
4,2016,Petersburg,Alaska,60,0
4,2016,Puntilla Lake,Alaska,60,0
4,2016,Shemya,Alaska,60,0
4,2016,Sitka,Alaska,47,1.35
4,2016,Skagway,Alaska,45,0.57
4,2016,St Paul Island,Alaska,33,0.35
4,2016,Talkeetna,Alaska,41,0.01
4,2016,Tanana,Alaska,29,0
4,2016,Utqiagvik (Barrow),Alaska,9,0.01
4,2016,Wrangell,Alaska,60,0
4,2016,Yakutat,Alaska,41,1.64
4,2016,Douglas Bisbee,Arizona,57,0
4,2016,Kingman,Arizona,59,0.12
4,2016,Phoenix,Arizona,72,0
4,2016,Tucson,Arizona,67,0.01
4,2016,Winslow,Arizona,53,0.09
4,2016,Fort Smith,Arkansas,63,1.33
4,2016,Harrison,Arkansas,57,0.39
4,2016,North Little Rock,Arkansas,60,1.44
4,2016,Bakersfield,California,65,0
4,2016,Bishop,California,57,0
4,2016,China Lake,California,65,0
4,2016,Concord,California,61,0.02
4,2016,Eureka,California,54,1
4,2016,Fresno,California,63,0
4,2016,Hayward,California,61,0.07
4,2016,Long Beach,California,66,0
4,2016,Los Angeles,California,65,0
4,2016,Red Bluff,California,62,0.47
4,2016,Redding,California,62,0.16
4,2016,Sacramento,California,62,0.03
4,2016,Salinas,California,59,0.03
4,2016,San Diego,California,66,0
4,2016,San Francisco,California,59,0.03
4,2016,Sandberg,California,55,0.02
4,2016,Santa Barbara,California,62,0
4,2016,Santa Maria,California,61,0
4,2016,Stockton,California,61,0.08
4,2016,Alamosa,Colorado,41,0.99
4,2016,Colorado Springs,Colorado,46,0.45
4,2016,Craig,Colorado,44,0.9
4,2016,Denver,Colorado,47,1.4
4,2016,Grand Junction,Colorado,50,0.24
4,2016,Pueblo,Colorado,52,1.25
4,2016,Bridgeport,Connecticut,49,0.29
4,2016,Windsor Locks,Connecticut,48,0.3
4,2016,Newark,DE,51,0.28
4,2016,Wilmington,Delaware,51,0.28
4,2016,Daytona Beach,Florida,72,1.15
4,2016,Fort Lauderdale,Florida,77,0.6
4,2016,Gainesville,Florida,68,0.37
4,2016,Jacksonville,Florida,67,0.7
4,2016,Key West,Florida,77,0.05
4,2016,Miami,Florida,76,0.91
4,2016,Orlando,Florida,72,0.13
4,2016,Pensacola,Florida,67,2.28
4,2016,Tallahassee,Florida,68,2.03
4,2016,Tampa,Florida,74,0.06
4,2016,Vero Beach,Florida,72,1.43
4,2016,West Palm Beach,Florida,75,0.56
4,2016,Alma,Georgia,62,0.9
4,2016,Athens,Georgia,61,0.25
4,2016,Atlanta,Georgia,61,0.68
4,2016,Augusta,Georgia,61,0.23
4,2016,Macon,Georgia,60,1.18
4,2016,Savannah,Georgia,63,0.09
4,2016,Hilo,Hawaii,75,1.66
4,2016,Honolulu,Hawaii,78,0.12
4,2016,Kahului,Hawaii,76,0.31
4,2016,Kaunakakai,Hawaii,75,0.3
4,2016,Lihue,Hawaii,74,0.55
4,2016,Boise,Idaho,54,0.22
4,2016,Lewiston,Idaho,54,0.54
4,2016,Pocatello,Idaho,48,0.43
4,2016,Chicago,Illinois,50,0
4,2016,Moline,Illinois,53,0
4,2016,Peoria,Illinois,55,0
4,2016,Quincy,Illinois,56,0
4,2016,Rockford,Illinois,53,0
4,2016,Springfield,Illinois,56,0
4,2016,Evansville,Indiana,57,1.12
4,2016,Fort Wayne,Indiana,49,0.1
4,2016,Indianapolis,Indiana,54,1.07
4,2016,South Bend,Indiana,49,0.01
4,2016,Cedar Rapids,Iowa,53,0
4,2016,Des Moines,Iowa,58,0
4,2016,Dubuque,Iowa,52,0
4,2016,Sioux City,Iowa,57,0.1
4,2016,Waterloo,Iowa,53,0
4,2016,Concordia,Kansas,58,0.35
4,2016,Dodge City,Kansas,54,5.47
4,2016,Goodland,Kansas,51,2.58
4,2016,Medicine Lodge,Kansas,58,3.25
4,2016,Topeka,Kansas,58,0.48
4,2016,Wichita,Kansas,59,1.22
4,2016,Covington,Kentucky,55,1.13
4,2016,Jackson,Kentucky,61,0.16
4,2016,Lexington,Kentucky,56,0.62
4,2016,Louisville,Kentucky,60,0.82
4,2016,Paducah,Kentucky,60,0.45
4,2016,Baton Rouge,Louisiana,70,1.8
4,2016,Lake Charles,Louisiana,72,1.76
4,2016,New Orleans,Louisiana,71,2.74
4,2016,Shreveport,Louisiana,67,1.83
4,2016,Slidell,Louisiana,68,3.52
4,2016,Bangor,Maine,41,0.63
4,2016,Caribou,Maine,38,1.01
4,2016,Portland,Maine,44,0.26
4,2016,Baltimore,Maryland,52,0.05
4,2016,Salisbury,Maryland,50,0.64
4,2016,Boston,Massachusetts,47,0.23
4,2016,Worcester,Massachusetts,46,0.28
4,2016,Alpena,Michigan,40,0
4,2016,Detroit,Michigan,49,0.05
4,2016,Flint,Michigan,50,0.05
4,2016,Grand Rapids,Michigan,49,0.04
4,2016,Houghton Lake,Michigan,43,0
4,2016,Lansing,Michigan,48,0.03
4,2016,Marquette,Michigan,44,0.06
4,2016,Muskegon,Michigan,49,0
4,2016,Sault Ste Marie,Michigan,42,0.17
4,2016,Duluth,Minnesota,46,0.04
4,2016,International Falls,Minnesota,45,0.39
4,2016,Minneapolis,Minnesota,56,0
4,2016,Rochester,Minnesota,54,0
4,2016,St Cloud,Minnesota,53,0.03
4,2016,Greenville,Mississippi,63,1.37
4,2016,Greenwood,Mississippi,63,2.45
4,2016,Gulfport,Mississippi,68,2.58
4,2016,Hattiesburg,Mississippi,67,4.49
4,2016,Jackson,Mississippi,64,6.39
4,2016,Meridian,Mississippi,63,2.7
4,2016,Tupelo,Mississippi,61,3.01
4,2016,Cape Girardeau,Missouri,58,0.25
4,2016,Columbia,Missouri,58,0.15
4,2016,Kansas City,Missouri,58,0.02
4,2016,Rolla/Vichy,Missouri,56,0.67
4,2016,Springfield,Missouri,58,0.63
4,2016,St Joseph,Missouri,56,0.01
4,2016,St Louis,Missouri,58,0.99
4,2016,Billings,Montana,49,0.39
4,2016,Butte,Montana,39,0.87
4,2016,Cut Bank,Montana,43,0.71
4,2016,Dillon,Montana,43,0.3
4,2016,Glasgow,Montana,45,0.53
4,2016,Great Falls,Montana,43,1.66
4,2016,Havre,Montana,45,2.24
4,2016,Helena,Montana,46,0.79
4,2016,Kalispell,Montana,44,0.59
4,2016,Miles City,Montana,49,0.37
4,2016,Missoula,Montana,47,0.3
4,2016,Grand Island,Nebraska,55,2.65
4,2016,Lincoln,Nebraska,58,0.25
4,2016,Norfolk,Nebraska,55,0.5
4,2016,North Platte,Nebraska,51,3.33
4,2016,Omaha,Nebraska,58,0
4,2016,Scottsbluff,Nebraska,50,1.88
4,2016,Sidney,Nebraska,48,0.72
4,2016,Valentine,Nebraska,50,1.53
4,2016,Ely,Nevada,44,0.17
4,2016,Eureka,Nevada,45,0.26
4,2016,Las Vegas,Nevada,68,0
4,2016,Mercury,Nevada,61,0.02
4,2016,Reno,Nevada,52,0.01
4,2016,Winnemucca,Nevada,48,0.03
4,2016,Concord,New Hampshire,44,0.3
4,2016,Mt. Washington,New Hampshire,60,0
4,2016,Atlantic City,New Jersey,47,0.29
4,2016,Newark,New Jersey,53,0.14
4,2016,Albuquerque,New Mexico,53,0.11
4,2016,Clayton,New Mexico,51,0.65
4,2016,Roswell,New Mexico,58,0.29
4,2016,Albany,New York,47,0.15
4,2016,Binghamton,New York,45,0.48
4,2016,Buffalo,New York,47,0.39
4,2016,Glens Falls,New York,45,0.54
4,2016,Islip,New York,48,0.28
4,2016,New York,New York,53,0.23
4,2016,Rochester,New York,43,0.12
4,2016,Syracuse,New York,45,0.55
4,2016,Asheville,North Carolina,53,0
4,2016,Cape Hatteras,North Carolina,56,0.16
4,2016,Charlotte,North Carolina,58,0.3
4,2016,Greensboro,North Carolina,56,0.12
4,2016,Hickory,North Carolina,55,0.12
4,2016,Raleigh/Durham,North Carolina,55,0.85
4,2016,Wilmington,North Carolina,58,0.14
4,2016,Bismarck,North Dakota,44,0.98
4,2016,Dickinson,North Dakota,44,0.4
4,2016,Fargo,North Dakota,48,0.15
4,2016,Grand Forks,North Dakota,42,0.59
4,2016,Williston,North Dakota,43,0.45
4,2016,Akron,Ohio,49,0.77
4,2016,Cleveland,Ohio,48,0.39
4,2016,Columbus,Ohio,53,1.05
4,2016,Dayton,Ohio,51,0.67
4,2016,Mansfield,Ohio,49,0.59
4,2016,Toledo,Ohio,48,0.11
4,2016,Youngstown/Warren,Ohio,49,0.89
4,2016,Gage,Oklahoma,58,1.69
4,2016,Oklahoma City,Oklahoma,61,3.72
4,2016,Ponca City,Oklahoma,59,1.86
4,2016,Tulsa,Oklahoma,61,1.88
4,2016,Astoria,Oregon,53,0.82
4,2016,Burns,Oregon,45,0.11
4,2016,Eugene,Oregon,53,1.42
4,2016,Medford,Oregon,56,0.58
4,2016,Pendleton,Oregon,53,0.13
4,2016,Portland,Oregon,55,1.03
4,2016,Redmond,Oregon,49,0.19
4,2016,Salem,Oregon,54,1
4,2016,Allentown,Pennsylvania,50,0.3
4,2016,Erie,Pennsylvania,46,0.39
4,2016,Harrisburg,Pennsylvania,52,0.07
4,2016,Philadelphia,Pennsylvania,54,0.31
4,2016,Pittsburgh,Pennsylvania,53,0.72
4,2016,Wilkes-Barre/Scranton,Pennsylvania,50,0.29
4,2016,Williamsport,Pennsylvania,50,0.11
4,2016,San Juan,Puerto Rico,80,0.45
4,2016,Providence,Rhode Island,48,0.26
4,2016,Anderson,South Carolina,60,0.05
4,2016,Charleston,South Carolina,61,0.26
4,2016,Columbia,South Carolina,63,0.15
4,2016,Greer,South Carolina,59,0.08
4,2016,Aberdeen,South Dakota,49,1.32
4,2016,Huron,South Dakota,51,1.05
4,2016,Pierre,South Dakota,49,1.61
4,2016,Rapid City,South Dakota,48,0.64
4,2016,Sioux Falls,South Dakota,56,0
4,2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,56,0.37
4,2016,Chattanooga,Tennessee,61,0.39
4,2016,Clarksville,Tennessee,59,0.51
4,2016,Crossville,Tennessee,59,0
4,2016,Knoxville,Tennessee,60,0.26
4,2016,Memphis,Tennessee,62,1.7
4,2016,Nashville,Tennessee,62,0.03
4,2016,Oak Ridge,Tennessee,61,0.12
4,2016,Abilene,Texas,63,3.54
4,2016,Amarillo,Texas,55,0.79
4,2016,Austin/Bergstrom,Texas,68,2.55
4,2016,Austin/City,Texas,69,3.18
4,2016,Beaumont/Port Arthur,Texas,73,1.29
4,2016,Brownsville,Texas,76,0.1
4,2016,Childress,Texas,61,0.89
4,2016,College Station,Texas,68,1.43
4,2016,Corpus Christi,Texas,75,0.36
4,2016,Dalhart,Texas,54,2.24
4,2016,Dallas,Texas,67,1.79
4,2016,Dallas-Fort Worth,Texas,67,1.67
4,2016,Del Rio,Texas,73,1.44
4,2016,El Paso,Texas,63,0
4,2016,Fort Worth,Texas,67,1.81
4,2016,Galveston,Texas,72,2.61
4,2016,Houston,Texas,73,0.88
4,2016,Lubbock,Texas,61,0.37
4,2016,Midland,Texas,65,0.14
4,2016,San Angelo,Texas,66,4.09
4,2016,San Antonio,Texas,71,2.78
4,2016,Victoria,Texas,71,1.64
4,2016,Waco,Texas,65,2.03
4,2016,Wichita Falls,Texas,60,3.1
4,2016,Salt Lake City,Utah,52,0.89
4,2016,Blacksburg,VA,55,0
4,2016,Burlington,Vermont,44,0.21
4,2016,Lynchburg,Virginia,53,0.01
4,2016,Norfolk,Virginia,53,0.42
4,2016,Richmond,Virginia,53,0.19
4,2016,Roanoke,Virginia,55,0
4,2016,Wallops Island,Virginia,48,0.41
4,2016,Washington,Virginia,56,0.06
4,2016,Deer Park,Washington,47,0.22
4,2016,Ephrata,Washington,54,0.11
4,2016,Olympia,Washington,50,0.95
4,2016,Quillayute,Washington,50,1.02
4,2016,Seattle,Washington,54,0.57
4,2016,Spokane,Washington,51,0.05
4,2016,Yakima,Washington,54,0.26
4,2016,Beckley,West Virginia,54,0.14
4,2016,Charleston,West Virginia,58,0.2
4,2016,Elkins,West Virginia,50,0.2
4,2016,Huntington,West Virginia,58,0.24
4,2016,Green Bay,Wisconsin,46,0.22
4,2016,La Crosse,Wisconsin,55,0.03
4,2016,Madison,Wisconsin,49,0
4,2016,Milwaukee,Wisconsin,45,0
4,2016,Casper,Wyoming,44,0.17
4,2016,Cheyenne,Wyoming,43,0.77
4,2016,Lander,Wyoming,46,0.1
4,2016,Rawlins,Wyoming,42,0.5
4,2016,Sheridan,Wyoming,46,0.27
4,2016,Birmingham,Alabama,66,0.28
4,2016,Huntsville,Alabama,67,0.04
4,2016,Mobile,Alabama,69,0.07
4,2016,Montgomery,Alabama,68,0.58
4,2016,Anchorage,Alaska,45,0
4,2016,Annette,Alaska,50,1.85
4,2016,Bethel,Alaska,45,0.01
4,2016,Bettles,Alaska,37,0
4,2016,Cold Bay,Alaska,41,0.86
4,2016,Cordova,Alaska,42,0.87
4,2016,Delta Junction/Ft Greely,Alaska,44,0.11
4,2016,Fairbanks,Alaska,46,0
4,2016,Gulkana,Alaska,41,0.01
4,2016,Gustavus,Alaska,60,0
4,2016,Homer,Alaska,45,0.02
4,2016,Iliamna,Alaska,43,0.05
4,2016,Juneau,Alaska,46,1.33
4,2016,Kenai,Alaska,43,0.04
4,2016,Ketchikan,Alaska,49,2.3
4,2016,King Salmon,Alaska,45,0.14
4,2016,Kodiak,Alaska,43,2.67
4,2016,Kotzebue,Alaska,31,0
4,2016,Mc Grath,Alaska,43,0
4,2016,Nome,Alaska,39,0.04
4,2016,Northway,Alaska,41,0
4,2016,Palmer,Alaska,46,0
4,2016,Petersburg,Alaska,60,0
4,2016,Puntilla Lake,Alaska,60,0
4,2016,Shemya,Alaska,60,0
4,2016,Sitka,Alaska,48,0.39
4,2016,Skagway,Alaska,49,0.07
4,2016,St Paul Island,Alaska,40,0.61
4,2016,Talkeetna,Alaska,44,0.03
4,2016,Tanana,Alaska,38,0
4,2016,Utqiagvik (Barrow),Alaska,13,0.02
4,2016,Wrangell,Alaska,60,0
4,2016,Yakutat,Alaska,44,0.97
4,2016,Douglas Bisbee,Arizona,65,0
4,2016,Kingman,Arizona,64,0
4,2016,Phoenix,Arizona,77,0
4,2016,Tucson,Arizona,73,0
4,2016,Winslow,Arizona,57,0
4,2016,Fort Smith,Arkansas,65,0.81
4,2016,Harrison,Arkansas,63,0.07
4,2016,North Little Rock,Arkansas,66,1.4
4,2016,Bakersfield,California,69,0.17
4,2016,Bishop,California,59,0.11
4,2016,China Lake,California,68,0
4,2016,Concord,California,65,0.1
4,2016,Eureka,California,56,1.31
4,2016,Fresno,California,68,0.09
4,2016,Hayward,California,63,0.15
4,2016,Long Beach,California,69,0
4,2016,Los Angeles,California,67,0
4,2016,Red Bluff,California,63,0.61
4,2016,Redding,California,64,2.81
4,2016,Sacramento,California,64,0.17
4,2016,Salinas,California,62,0.22
4,2016,San Diego,California,69,0
4,2016,San Francisco,California,62,0.15
4,2016,Sandberg,California,61,0
4,2016,Santa Barbara,California,62,0
4,2016,Santa Maria,California,63,0.02
4,2016,Stockton,California,63,0.41
4,2016,Alamosa,Colorado,42,0.3
4,2016,Colorado Springs,Colorado,49,0.35
